Participant_id,Trial,idx_epoch,id_ratings,Experiment_id,Start_time,Valence,Arousal,Dominance,Liking,Familiarity
7,4,88,7-4,29,6882483,7.09,2.94,1.0,7.0,5.0
7,4,89,7-4,29,6882483,7.09,2.94,1.0,7.0,5.0
7,4,90,7-4,29,6882483,7.09,2.94,1.0,7.0,5.0
7,4,91,7-4,29,6882483,7.09,2.94,1.0,7.0,5.0
7,4,92,7-4,29,6882483,7.09,2.94,1.0,7.0,5.0
7,4,93,7-4,29,6882483,7.09,2.94,1.0,7.0,5.0
7,4,94,7-4,29,6882483,7.09,2.94,1.0,7.0,5.0
7,4,95,7-4,29,6882483,7.09,2.94,1.0,7.0,5.0
7,5,101,7-5,3,7729859,7.1,4.12,3.03,6.09,5.0
7,5,102,7-5,3,7729859,7.1,4.12,3.03,6.09,5.0
7,5,103,7-5,3,7729859,7.1,4.12,3.03,6.09,5.0
7,5,104,7-5,3,7729859,7.1,4.12,3.03,6.09,5.0
7,5,105,7-5,3,7729859,7.1,4.12,3.03,6.09,5.0
7,5,106,7-5,3,7729859,7.1,4.12,3.03,6.09,5.0
7,5,107,7-5,3,7729859,7.1,4.12,3.03,6.09,5.0
7,5,108,7-5,3,7729859,7.1,4.12,3.03,6.09,5.0
7,5,109,7-5,3,7729859,7.1,4.12,3.03,6.09,5.0
7,5,110,7-5,3,7729859,7.1,4.12,3.03,6.09,5.0
7,5,111,7-5,3,7729859,7.1,4.12,3.03,6.09,5.0
7,5,112,7-5,3,7729859,7.1,4.12,3.03,6.09,5.0
7,6,117,7-6,4,8561242,7.08,5.03,3.0,2.97,5.0
7,6,118,7-6,4,8561242,7.08,5.03,3.0,2.97,5.0
7,6,119,7-6,4,8561242,7.08,5.03,3.0,2.97,5.0
7,6,120,7-6,4,8561242,7.08,5.03,3.0,2.97,5.0
7,6,121,7-6,4,8561242,7.08,5.03,3.0,2.97,5.0
7,6,122,7-6,4,8561242,7.08,5.03,3.0,2.97,5.0
7,6,123,7-6,4,8561242,7.08,5.03,3.0,2.97,5.0
7,6,124,7-6,4,8561242,7.08,5.03,3.0,2.97,5.0
7,6,125,7-6,4,8561242,7.08,5.03,3.0,2.97,5.0
7,6,126,7-6,4,8561242,7.08,5.03,3.0,2.97,5.0
7,6,127,7-6,4,8561242,7.08,5.03,3.0,2.97,5.0
7,6,128,7-6,4,8561242,7.08,5.03,3.0,2.97,5.0
7,7,134,7-7,26,9382461,2.0,4.04,3.13,7.08,5.0
7,7,135,7-7,26,9382461,2.0,4.04,3.13,7.08,5.0
7,7,136,7-7,26,9382461,2.0,4.04,3.13,7.08,5.0
7,7,137,7-7,26,9382461,2.0,4.04,3.13,7.08,5.0
7,7,138,7-7,26,9382461,2.0,4.04,3.13,7.08,5.0
7,7,139,7-7,26,9382461,2.0,4.04,3.13,7.08,5.0
7,7,140,7-7,26,9382461,2.0,4.04,3.13,7.08,5.0
7,7,141,7-7,26,9382461,2.0,4.04,3.13,7.08,5.0
7,7,142,7-7,26,9382461,2.0,4.04,3.13,7.08,5.0
7,7,143,7-7,26,9382461,2.0,4.04,3.13,7.08,5.0
7,7,144,7-7,26,9382461,2.0,4.04,3.13,7.08,5.0
7,7,145,7-7,26,9382461,2.0,4.04,3.13,7.08,5.0
7,8,150,7-8,34,10215011,4.01,7.13,7.06,2.0,1.0
7,8,151,7-8,34,10215011,4.01,7.13,7.06,2.0,1.0
7,8,152,7-8,34,10215011,4.01,7.13,7.06,2.0,1.0
7,8,153,7-8,34,10215011,4.01,7.13,7.06,2.0,1.0
7,8,154,7-8,34,10215011,4.01,7.13,7.06,2.0,1.0
7,8,155,7-8,34,10215011,4.01,7.13,7.06,2.0,1.0
7,8,156,7-8,34,10215011,4.01,7.13,7.06,2.0,1.0
7,8,157,7-8,34,10215011,4.01,7.13,7.06,2.0,1.0
7,8,158,7-8,34,10215011,4.01,7.13,7.06,2.0,1.0
7,8,159,7-8,34,10215011,4.01,7.13,7.06,2.0,1.0
7,8,160,7-8,34,10215011,4.01,7.13,7.06,2.0,1.0
7,8,161,7-8,34,10215011,4.01,7.13,7.06,2.0,1.0
7,9,167,7-9,33,11045227,4.97,7.08,6.99,7.0,1.0
7,9,168,7-9,33,11045227,4.97,7.08,6.99,7.0,1.0
7,9,169,7-9,33,11045227,4.97,7.08,6.99,7.0,1.0
7,9,170,7-9,33,11045227,4.97,7.08,6.99,7.0,1.0
7,9,171,7-9,33,11045227,4.97,7.08,6.99,7.0,1.0
7,9,172,7-9,33,11045227,4.97,7.08,6.99,7.0,1.0
7,9,173,7-9,33,11045227,4.97,7.08,6.99,7.0,1.0
7,9,174,7-9,33,11045227,4.97,7.08,6.99,7.0,1.0
7,9,175,7-9,33,11045227,4.97,7.08,6.99,7.0,1.0
7,9,176,7-9,33,11045227,4.97,7.08,6.99,7.0,1.0
7,9,177,7-9,33,11045227,4.97,7.08,6.99,7.0,1.0
7,9,178,7-9,33,11045227,4.97,7.08,6.99,7.0,1.0
7,10,184,7-10,6,11880109,6.97,6.04,3.0,7.03,1.0
7,10,185,7-10,6,11880109,6.97,6.04,3.0,7.03,1.0
7,10,186,7-10,6,11880109,6.97,6.04,3.0,7.03,1.0
7,10,187,7-10,6,11880109,6.97,6.04,3.0,7.03,1.0
7,10,188,7-10,6,11880109,6.97,6.04,3.0,7.03,1.0
7,10,189,7-10,6,11880109,6.97,6.04,3.0,7.03,1.0
7,10,190,7-10,6,11880109,6.97,6.04,3.0,7.03,1.0
7,10,191,7-10,6,11880109,6.97,6.04,3.0,7.03,1.0
7,10,192,7-10,6,11880109,6.97,6.04,3.0,7.03,1.0
7,10,193,7-10,6,11880109,6.97,6.04,3.0,7.03,1.0
7,10,194,7-10,6,11880109,6.97,6.04,3.0,7.03,1.0
7,10,195,7-10,6,11880109,6.97,6.04,3.0,7.03,1.0
7,11,200,7-11,38,12694498,5.03,7.1,7.03,5.99,1.0
7,11,201,7-11,38,12694498,5.03,7.1,7.03,5.99,1.0
7,11,202,7-11,38,12694498,5.03,7.1,7.03,5.99,1.0
7,11,203,7-11,38,12694498,5.03,7.1,7.03,5.99,1.0
7,11,204,7-11,38,12694498,5.03,7.1,7.03,5.99,1.0
7,11,205,7-11,38,12694498,5.03,7.1,7.03,5.99,1.0
7,11,206,7-11,38,12694498,5.03,7.1,7.03,5.99,1.0
7,11,207,7-11,38,12694498,5.03,7.1,7.03,5.99,1.0
7,11,208,7-11,38,12694498,5.03,7.1,7.03,5.99,1.0
7,11,209,7-11,38,12694498,5.03,7.1,7.03,5.99,1.0
7,11,210,7-11,38,12694498,5.03,7.1,7.03,5.99,1.0
7,11,211,7-11,38,12694498,5.03,7.1,7.03,5.99,1.0
7,12,216,7-12,25,13523215,2.99,3.03,1.99,7.1,3.0
7,12,217,7-12,25,13523215,2.99,3.03,1.99,7.1,3.0
7,12,218,7-12,25,13523215,2.99,3.03,1.99,7.1,3.0
7,12,219,7-12,25,13523215,2.99,3.03,1.99,7.1,3.0
7,12,220,7-12,25,13523215,2.99,3.03,1.99,7.1,3.0
7,12,221,7-12,25,13523215,2.99,3.03,1.99,7.1,3.0
7,12,222,7-12,25,13523215,2.99,3.03,1.99,7.1,3.0
7,12,223,7-12,25,13523215,2.99,3.03,1.99,7.1,3.0
7,12,224,7-12,25,13523215,2.99,3.03,1.99,7.1,3.0
7,12,225,7-12,25,13523215,2.99,3.03,1.99,7.1,3.0
7,12,226,7-12,25,13523215,2.99,3.03,1.99,7.1,3.0
7,12,227,7-12,25,13523215,2.99,3.03,1.99,7.1,3.0
7,13,233,7-13,18,14333439,7.03,3.06,5.03,7.01,5.0
7,13,234,7-13,18,14333439,7.03,3.06,5.03,7.01,5.0
7,13,235,7-13,18,14333439,7.03,3.06,5.03,7.01,5.0
7,13,236,7-13,18,14333439,7.03,3.06,5.03,7.01,5.0
7,13,237,7-13,18,14333439,7.03,3.06,5.03,7.01,5.0
7,13,238,7-13,18,14333439,7.03,3.06,5.03,7.01,5.0
7,13,239,7-13,18,14333439,7.03,3.06,5.03,7.01,5.0
7,13,240,7-13,18,14333439,7.03,3.06,5.03,7.01,5.0
7,13,241,7-13,18,14333439,7.03,3.06,5.03,7.01,5.0
7,13,242,7-13,18,14333439,7.03,3.06,5.03,7.01,5.0
7,13,243,7-13,18,14333439,7.03,3.06,5.03,7.01,5.0
7,13,244,7-13,18,14333439,7.03,3.06,5.03,7.01,5.0
7,14,249,7-14,37,15162656,5.05,7.04,7.12,7.03,5.0
7,14,250,7-14,37,15162656,5.05,7.04,7.12,7.03,5.0
7,14,251,7-14,37,15162656,5.05,7.04,7.12,7.03,5.0
7,14,252,7-14,37,15162656,5.05,7.04,7.12,7.03,5.0
7,14,253,7-14,37,15162656,5.05,7.04,7.12,7.03,5.0
7,14,254,7-14,37,15162656,5.05,7.04,7.12,7.03,5.0
7,14,255,7-14,37,15162656,5.05,7.04,7.12,7.03,5.0
7,14,256,7-14,37,15162656,5.05,7.04,7.12,7.03,5.0
7,14,257,7-14,37,15162656,5.05,7.04,7.12,7.03,5.0
7,14,258,7-14,37,15162656,5.05,7.04,7.12,7.03,5.0
7,14,259,7-14,37,15162656,5.05,7.04,7.12,7.03,5.0
7,14,260,7-14,37,15162656,5.05,7.04,7.12,7.03,5.0
7,15,265,7-15,8,15972046,7.0,5.99,7.04,7.06,5.0
7,15,266,7-15,8,15972046,7.0,5.99,7.04,7.06,5.0
7,15,267,7-15,8,15972046,7.0,5.99,7.04,7.06,5.0
7,15,268,7-15,8,15972046,7.0,5.99,7.04,7.06,5.0
7,15,269,7-15,8,15972046,7.0,5.99,7.04,7.06,5.0
7,15,270,7-15,8,15972046,7.0,5.99,7.04,7.06,5.0
7,15,271,7-15,8,15972046,7.0,5.99,7.04,7.06,5.0
7,15,272,7-15,8,15972046,7.0,5.99,7.04,7.06,5.0
7,15,273,7-15,8,15972046,7.0,5.99,7.04,7.06,5.0
7,15,274,7-15,8,15972046,7.0,5.99,7.04,7.06,5.0
7,15,275,7-15,8,15972046,7.0,5.99,7.04,7.06,5.0
7,15,276,7-15,8,15972046,7.0,5.99,7.04,7.06,5.0
7,16,281,7-16,22,16773759,3.05,2.03,1.0,6.94,5.0
7,16,282,7-16,22,16773759,3.05,2.03,1.0,6.94,5.0
7,16,283,7-16,22,16773759,3.05,2.03,1.0,6.94,5.0
7,16,284,7-16,22,16773759,3.05,2.03,1.0,6.94,5.0
7,16,285,7-16,22,16773759,3.05,2.03,1.0,6.94,5.0
7,16,286,7-16,22,16773759,3.05,2.03,1.0,6.94,5.0
7,16,287,7-16,22,16773759,3.05,2.03,1.0,6.94,5.0
7,16,288,7-16,22,16773759,3.05,2.03,1.0,6.94,5.0
7,16,289,7-16,22,16773759,3.05,2.03,1.0,6.94,5.0
7,16,290,7-16,22,16773759,3.05,2.03,1.0,6.94,5.0
7,16,291,7-16,22,16773759,3.05,2.03,1.0,6.94,5.0
7,16,292,7-16,22,16773759,3.05,2.03,1.0,6.94,5.0
7,17,298,7-17,9,17608486,6.99,4.0,7.08,7.05,5.0
7,17,299,7-17,9,17608486,6.99,4.0,7.08,7.05,5.0
7,17,300,7-17,9,17608486,6.99,4.0,7.08,7.05,5.0
7,17,301,7-17,9,17608486,6.99,4.0,7.08,7.05,5.0
7,17,302,7-17,9,17608486,6.99,4.0,7.08,7.05,5.0
7,17,303,7-17,9,17608486,6.99,4.0,7.08,7.05,5.0
7,17,304,7-17,9,17608486,6.99,4.0,7.08,7.05,5.0
7,17,305,7-17,9,17608486,6.99,4.0,7.08,7.05,5.0
7,17,306,7-17,9,17608486,6.99,4.0,7.08,7.05,5.0
7,17,307,7-17,9,17608486,6.99,4.0,7.08,7.05,5.0
7,17,308,7-17,9,17608486,6.99,4.0,7.08,7.05,5.0
7,17,309,7-17,9,17608486,6.99,4.0,7.08,7.05,5.0
7,18,314,7-18,15,18392387,7.99,3.01,1.0,7.03,5.0
7,18,315,7-18,15,18392387,7.99,3.01,1.0,7.03,5.0
7,18,316,7-18,15,18392387,7.99,3.01,1.0,7.03,5.0
7,18,317,7-18,15,18392387,7.99,3.01,1.0,7.03,5.0
7,18,318,7-18,15,18392387,7.99,3.01,1.0,7.03,5.0
7,18,319,7-18,15,18392387,7.99,3.01,1.0,7.03,5.0
7,18,320,7-18,15,18392387,7.99,3.01,1.0,7.03,5.0
7,18,321,7-18,15,18392387,7.99,3.01,1.0,7.03,5.0
7,18,322,7-18,15,18392387,7.99,3.01,1.0,7.03,5.0
7,18,323,7-18,15,18392387,7.99,3.01,1.0,7.03,5.0
7,18,324,7-18,15,18392387,7.99,3.01,1.0,7.03,5.0
7,18,325,7-18,15,18392387,7.99,3.01,1.0,7.03,5.0
7,19,329,7-19,2,19170787,7.15,5.96,3.96,6.91,1.0
7,19,330,7-19,2,19170787,7.15,5.96,3.96,6.91,1.0
7,19,331,7-19,2,19170787,7.15,5.96,3.96,6.91,1.0
7,19,332,7-19,2,19170787,7.15,5.96,3.96,6.91,1.0
7,19,333,7-19,2,19170787,7.15,5.96,3.96,6.91,1.0
7,19,334,7-19,2,19170787,7.15,5.96,3.96,6.91,1.0
7,19,335,7-19,2,19170787,7.15,5.96,3.96,6.91,1.0
7,19,336,7-19,2,19170787,7.15,5.96,3.96,6.91,1.0
7,19,337,7-19,2,19170787,7.15,5.96,3.96,6.91,1.0
7,19,338,7-19,2,19170787,7.15,5.96,3.96,6.91,1.0
7,19,339,7-19,2,19170787,7.15,5.96,3.96,6.91,1.0
7,19,340,7-19,2,19170787,7.15,5.96,3.96,6.91,1.0
7,20,346,7-20,39,19988343,7.01,7.01,7.05,7.08,1.0
7,20,347,7-20,39,19988343,7.01,7.01,7.05,7.08,1.0
7,20,348,7-20,39,19988343,7.01,7.01,7.05,7.08,1.0
7,20,349,7-20,39,19988343,7.01,7.01,7.05,7.08,1.0
7,20,350,7-20,39,19988343,7.01,7.01,7.05,7.08,1.0
7,20,351,7-20,39,19988343,7.01,7.01,7.05,7.08,1.0
7,20,352,7-20,39,19988343,7.01,7.01,7.05,7.08,1.0
7,20,353,7-20,39,19988343,7.01,7.01,7.05,7.08,1.0
7,20,354,7-20,39,19988343,7.01,7.01,7.05,7.08,1.0
7,20,355,7-20,39,19988343,7.01,7.01,7.05,7.08,1.0
7,20,356,7-20,39,19988343,7.01,7.01,7.05,7.08,1.0
7,20,357,7-20,39,19988343,7.01,7.01,7.05,7.08,1.0
7,21,389,7-21,19,22129279,6.99,6.04,6.03,7.0,5.0
7,21,390,7-21,19,22129279,6.99,6.04,6.03,7.0,5.0
7,21,391,7-21,19,22129279,6.99,6.04,6.03,7.0,5.0
7,21,392,7-21,19,22129279,6.99,6.04,6.03,7.0,5.0
7,21,393,7-21,19,22129279,6.99,6.04,6.03,7.0,5.0
7,21,394,7-21,19,22129279,6.99,6.04,6.03,7.0,5.0
7,21,395,7-21,19,22129279,6.99,6.04,6.03,7.0,5.0
7,21,397,7-21,19,22129279,6.99,6.04,6.03,7.0,5.0
7,21,398,7-21,19,22129279,6.99,6.04,6.03,7.0,5.0
7,21,399,7-21,19,22129279,6.99,6.04,6.03,7.0,5.0
7,21,400,7-21,19,22129279,6.99,6.04,6.03,7.0,5.0
7,22,404,7-22,7,22925837,7.08,7.06,7.06,7.03,5.0
7,22,405,7-22,7,22925837,7.08,7.06,7.06,7.03,5.0
7,22,406,7-22,7,22925837,7.08,7.06,7.06,7.03,5.0
7,22,407,7-22,7,22925837,7.08,7.06,7.06,7.03,5.0
7,22,408,7-22,7,22925837,7.08,7.06,7.06,7.03,5.0
7,22,409,7-22,7,22925837,7.08,7.06,7.06,7.03,5.0
7,22,410,7-22,7,22925837,7.08,7.06,7.06,7.03,5.0
7,22,411,7-22,7,22925837,7.08,7.06,7.06,7.03,5.0
7,22,412,7-22,7,22925837,7.08,7.06,7.06,7.03,5.0
7,22,413,7-22,7,22925837,7.08,7.06,7.06,7.03,5.0
7,22,414,7-22,7,22925837,7.08,7.06,7.06,7.03,5.0
7,22,415,7-22,7,22925837,7.08,7.06,7.06,7.03,5.0
7,23,420,7-23,20,23710573,8.06,6.06,2.05,7.14,5.0
7,23,421,7-23,20,23710573,8.06,6.06,2.05,7.14,5.0
7,23,422,7-23,20,23710573,8.06,6.06,2.05,7.14,5.0
7,23,423,7-23,20,23710573,8.06,6.06,2.05,7.14,5.0
7,23,424,7-23,20,23710573,8.06,6.06,2.05,7.14,5.0
7,23,425,7-23,20,23710573,8.06,6.06,2.05,7.14,5.0
7,23,426,7-23,20,23710573,8.06,6.06,2.05,7.14,5.0
7,23,427,7-23,20,23710573,8.06,6.06,2.05,7.14,5.0
7,23,428,7-23,20,23710573,8.06,6.06,2.05,7.14,5.0
7,23,429,7-23,20,23710573,8.06,6.06,2.05,7.14,5.0
7,23,430,7-23,20,23710573,8.06,6.06,2.05,7.14,5.0
7,23,431,7-23,20,23710573,8.06,6.06,2.05,7.14,5.0
7,24,437,7-24,10,24542456,7.09,7.04,8.06,7.09,5.0
7,24,438,7-24,10,24542456,7.09,7.04,8.06,7.09,5.0
7,24,439,7-24,10,24542456,7.09,7.04,8.06,7.09,5.0
7,24,440,7-24,10,24542456,7.09,7.04,8.06,7.09,5.0
7,24,441,7-24,10,24542456,7.09,7.04,8.06,7.09,5.0
7,24,442,7-24,10,24542456,7.09,7.04,8.06,7.09,5.0
7,24,443,7-24,10,24542456,7.09,7.04,8.06,7.09,5.0
7,24,444,7-24,10,24542456,7.09,7.04,8.06,7.09,5.0
7,24,445,7-24,10,24542456,7.09,7.04,8.06,7.09,5.0
7,24,446,7-24,10,24542456,7.09,7.04,8.06,7.09,5.0
7,24,447,7-24,10,24542456,7.09,7.04,8.06,7.09,5.0
7,24,448,7-24,10,24542456,7.09,7.04,8.06,7.09,5.0
7,25,453,7-25,31,25332520,6.96,7.03,5.03,7.05,5.0
7,25,454,7-25,31,25332520,6.96,7.03,5.03,7.05,5.0
7,25,455,7-25,31,25332520,6.96,7.03,5.03,7.05,5.0
7,25,456,7-25,31,25332520,6.96,7.03,5.03,7.05,5.0
7,25,457,7-25,31,25332520,6.96,7.03,5.03,7.05,5.0
7,25,458,7-25,31,25332520,6.96,7.03,5.03,7.05,5.0
7,25,459,7-25,31,25332520,6.96,7.03,5.03,7.05,5.0
7,25,460,7-25,31,25332520,6.96,7.03,5.03,7.05,5.0
7,25,461,7-25,31,25332520,6.96,7.03,5.03,7.05,5.0
7,25,462,7-25,31,25332520,6.96,7.03,5.03,7.05,5.0
7,25,463,7-25,31,25332520,6.96,7.03,5.03,7.05,5.0
7,25,464,7-25,31,25332520,6.96,7.03,5.03,7.05,5.0
7,26,468,7-26,21,26107089,3.12,5.99,6.06,6.94,5.0
7,26,469,7-26,21,26107089,3.12,5.99,6.06,6.94,5.0
7,26,470,7-26,21,26107089,3.12,5.99,6.06,6.94,5.0
7,26,471,7-26,21,26107089,3.12,5.99,6.06,6.94,5.0
7,26,472,7-26,21,26107089,3.12,5.99,6.06,6.94,5.0
7,26,473,7-26,21,26107089,3.12,5.99,6.06,6.94,5.0
7,26,474,7-26,21,26107089,3.12,5.99,6.06,6.94,5.0
7,26,475,7-26,21,26107089,3.12,5.99,6.06,6.94,5.0
7,26,476,7-26,21,26107089,3.12,5.99,6.06,6.94,5.0
7,26,477,7-26,21,26107089,3.12,5.99,6.06,6.94,5.0
7,26,478,7-26,21,26107089,3.12,5.99,6.06,6.94,5.0
7,26,479,7-26,21,26107089,3.12,5.99,6.06,6.94,5.0
7,27,484,7-27,40,26877992,7.01,7.03,6.03,7.05,1.0
7,27,485,7-27,40,26877992,7.01,7.03,6.03,7.05,1.0
7,27,486,7-27,40,26877992,7.01,7.03,6.03,7.05,1.0
7,27,487,7-27,40,26877992,7.01,7.03,6.03,7.05,1.0
7,27,488,7-27,40,26877992,7.01,7.03,6.03,7.05,1.0
7,27,489,7-27,40,26877992,7.01,7.03,6.03,7.05,1.0
7,27,490,7-27,40,26877992,7.01,7.03,6.03,7.05,1.0
7,27,491,7-27,40,26877992,7.01,7.03,6.03,7.05,1.0
7,27,492,7-27,40,26877992,7.01,7.03,6.03,7.05,1.0
7,27,493,7-27,40,26877992,7.01,7.03,6.03,7.05,1.0
7,27,494,7-27,40,26877992,7.01,7.03,6.03,7.05,1.0
7,27,495,7-27,40,26877992,7.01,7.03,6.03,7.05,1.0
7,28,499,7-28,1,27667719,8.1,4.01,1.92,7.06,2.0
7,28,500,7-28,1,27667719,8.1,4.01,1.92,7.06,2.0
7,28,501,7-28,1,27667719,8.1,4.01,1.92,7.06,2.0
7,28,502,7-28,1,27667719,8.1,4.01,1.92,7.06,2.0
7,28,503,7-28,1,27667719,8.1,4.01,1.92,7.06,2.0
7,28,504,7-28,1,27667719,8.1,4.01,1.92,7.06,2.0
7,28,505,7-28,1,27667719,8.1,4.01,1.92,7.06,2.0
7,28,506,7-28,1,27667719,8.1,4.01,1.92,7.06,2.0
7,28,507,7-28,1,27667719,8.1,4.01,1.92,7.06,2.0
7,28,508,7-28,1,27667719,8.1,4.01,1.92,7.06,2.0
7,28,509,7-28,1,27667719,8.1,4.01,1.92,7.06,2.0
7,28,510,7-28,1,27667719,8.1,4.01,1.92,7.06,2.0
7,29,515,7-29,23,28459061,3.01,3.04,5.03,6.96,5.0
7,29,516,7-29,23,28459061,3.01,3.04,5.03,6.96,5.0
7,29,517,7-29,23,28459061,3.01,3.04,5.03,6.96,5.0
7,29,518,7-29,23,28459061,3.01,3.04,5.03,6.96,5.0
7,29,519,7-29,23,28459061,3.01,3.04,5.03,6.96,5.0
7,29,520,7-29,23,28459061,3.01,3.04,5.03,6.96,5.0
7,29,521,7-29,23,28459061,3.01,3.04,5.03,6.96,5.0
7,29,522,7-29,23,28459061,3.01,3.04,5.03,6.96,5.0
7,29,523,7-29,23,28459061,3.01,3.04,5.03,6.96,5.0
7,29,524,7-29,23,28459061,3.01,3.04,5.03,6.96,5.0
7,29,525,7-29,23,28459061,3.01,3.04,5.03,6.96,5.0
7,29,526,7-29,23,28459061,3.01,3.04,5.03,6.96,5.0
7,30,532,7-30,35,29289613,5.01,8.05,8.09,6.92,5.0
7,30,533,7-30,35,29289613,5.01,8.05,8.09,6.92,5.0
7,30,534,7-30,35,29289613,5.01,8.05,8.09,6.92,5.0
7,30,535,7-30,35,29289613,5.01,8.05,8.09,6.92,5.0
7,30,536,7-30,35,29289613,5.01,8.05,8.09,6.92,5.0
7,30,537,7-30,35,29289613,5.01,8.05,8.09,6.92,5.0
7,30,538,7-30,35,29289613,5.01,8.05,8.09,6.92,5.0
7,30,539,7-30,35,29289613,5.01,8.05,8.09,6.92,5.0
7,30,540,7-30,35,29289613,5.01,8.05,8.09,6.92,5.0
7,30,541,7-30,35,29289613,5.01,8.05,8.09,6.92,5.0
7,30,542,7-30,35,29289613,5.01,8.05,8.09,6.92,5.0
7,30,543,7-30,35,29289613,5.01,8.05,8.09,6.92,5.0
7,31,548,7-31,32,30108224,4.96,7.09,8.05,7.99,5.0
7,31,549,7-31,32,30108224,4.96,7.09,8.05,7.99,5.0
7,31,550,7-31,32,30108224,4.96,7.09,8.05,7.99,5.0
7,31,551,7-31,32,30108224,4.96,7.09,8.05,7.99,5.0
7,31,552,7-31,32,30108224,4.96,7.09,8.05,7.99,5.0
7,31,553,7-31,32,30108224,4.96,7.09,8.05,7.99,5.0
7,31,554,7-31,32,30108224,4.96,7.09,8.05,7.99,5.0
7,31,555,7-31,32,30108224,4.96,7.09,8.05,7.99,5.0
7,31,556,7-31,32,30108224,4.96,7.09,8.05,7.99,5.0
7,31,557,7-31,32,30108224,4.96,7.09,8.05,7.99,5.0
7,31,558,7-31,32,30108224,4.96,7.09,8.05,7.99,5.0
7,31,559,7-31,32,30108224,4.96,7.09,8.05,7.99,5.0
7,32,565,7-32,13,30939773,8.0,2.96,1.94,7.1,2.0
7,32,566,7-32,13,30939773,8.0,2.96,1.94,7.1,2.0
7,32,567,7-32,13,30939773,8.0,2.96,1.94,7.1,2.0
7,32,568,7-32,13,30939773,8.0,2.96,1.94,7.1,2.0
7,32,569,7-32,13,30939773,8.0,2.96,1.94,7.1,2.0
7,32,570,7-32,13,30939773,8.0,2.96,1.94,7.1,2.0
7,32,571,7-32,13,30939773,8.0,2.96,1.94,7.1,2.0
7,32,572,7-32,13,30939773,8.0,2.96,1.94,7.1,2.0
7,32,573,7-32,13,30939773,8.0,2.96,1.94,7.1,2.0
7,32,574,7-32,13,30939773,8.0,2.96,1.94,7.1,2.0
7,32,575,7-32,13,30939773,8.0,2.96,1.94,7.1,2.0
7,32,576,7-32,13,30939773,8.0,2.96,1.94,7.1,2.0
7,33,581,7-33,14,31736168,7.09,5.03,4.97,7.12,1.0
7,33,582,7-33,14,31736168,7.09,5.03,4.97,7.12,1.0
7,33,583,7-33,14,31736168,7.09,5.03,4.97,7.12,1.0
7,33,584,7-33,14,31736168,7.09,5.03,4.97,7.12,1.0
7,33,585,7-33,14,31736168,7.09,5.03,4.97,7.12,1.0
7,33,586,7-33,14,31736168,7.09,5.03,4.97,7.12,1.0
7,33,587,7-33,14,31736168,7.09,5.03,4.97,7.12,1.0
7,33,588,7-33,14,31736168,7.09,5.03,4.97,7.12,1.0
7,33,589,7-33,14,31736168,7.09,5.03,4.97,7.12,1.0
7,33,590,7-33,14,31736168,7.09,5.03,4.97,7.12,1.0
7,33,591,7-33,14,31736168,7.09,5.03,4.97,7.12,1.0
7,33,592,7-33,14,31736168,7.09,5.03,4.97,7.12,1.0
7,34,597,7-34,5,32565052,7.05,6.99,6.04,8.05,5.0
7,34,598,7-34,5,32565052,7.05,6.99,6.04,8.05,5.0
7,34,599,7-34,5,32565052,7.05,6.99,6.04,8.05,5.0
7,34,600,7-34,5,32565052,7.05,6.99,6.04,8.05,5.0
7,34,601,7-34,5,32565052,7.05,6.99,6.04,8.05,5.0
7,34,602,7-34,5,32565052,7.05,6.99,6.04,8.05,5.0
7,34,603,7-34,5,32565052,7.05,6.99,6.04,8.05,5.0
7,34,604,7-34,5,32565052,7.05,6.99,6.04,8.05,5.0
7,34,605,7-34,5,32565052,7.05,6.99,6.04,8.05,5.0
7,34,606,7-34,5,32565052,7.05,6.99,6.04,8.05,5.0
7,34,607,7-34,5,32565052,7.05,6.99,6.04,8.05,5.0
7,34,608,7-34,5,32565052,7.05,6.99,6.04,8.05,5.0
7,35,613,7-35,11,33357781,7.03,7.09,2.97,8.06,2.0
7,35,614,7-35,11,33357781,7.03,7.09,2.97,8.06,2.0
7,35,615,7-35,11,33357781,7.03,7.09,2.97,8.06,2.0
7,35,616,7-35,11,33357781,7.03,7.09,2.97,8.06,2.0
7,35,617,7-35,11,33357781,7.03,7.09,2.97,8.06,2.0
7,35,618,7-35,11,33357781,7.03,7.09,2.97,8.06,2.0
7,35,619,7-35,11,33357781,7.03,7.09,2.97,8.06,2.0
7,35,620,7-35,11,33357781,7.03,7.09,2.97,8.06,2.0
7,35,621,7-35,11,33357781,7.03,7.09,2.97,8.06,2.0
7,35,622,7-35,11,33357781,7.03,7.09,2.97,8.06,2.0
7,35,623,7-35,11,33357781,7.03,7.09,2.97,8.06,2.0
7,35,624,7-35,11,33357781,7.03,7.09,2.97,8.06,2.0
7,36,629,7-36,24,34158342,1.97,7.03,1.0,7.1,5.0
7,36,630,7-36,24,34158342,1.97,7.03,1.0,7.1,5.0
7,36,631,7-36,24,34158342,1.97,7.03,1.0,7.1,5.0
7,36,632,7-36,24,34158342,1.97,7.03,1.0,7.1,5.0
7,36,633,7-36,24,34158342,1.97,7.03,1.0,7.1,5.0
7,36,634,7-36,24,34158342,1.97,7.03,1.0,7.1,5.0
7,36,635,7-36,24,34158342,1.97,7.03,1.0,7.1,5.0
7,36,636,7-36,24,34158342,1.97,7.03,1.0,7.1,5.0
